2025-06-08T20:58:24.880643,multiprocessing,0.134375
2025-06-08T20:59:14.463155,threading,0.209447
2025-06-08T20:59:29.526380,asyncio,0.240757
2025-06-08T21:14:32.606880,asyncio,0.181810
2025-06-08T21:14:57.515473,multiprocessing,0.112022
2025-06-08T21:15:13.829850,threading,0.193670
